year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment,cik_str
2019,"Fortinet, Inc.",1262039,3577,0.0154639175257731,0.2074723740418752,0.0,0.0,0.0026737967914438,0.5621744394302368,0.0,0.0,0.0045344285793042,0.192411703368028,0001262039
2020,"Fortinet, Inc.",1262039,3577,0.0087336244541484,0.2793135633692145,0.0,0.0,0.0052770448548812,0.3756444528698921,0.0,0.0,0.0035026673272574,0.1637395040597766,0001262039
2021,"Fortinet, Inc.",1262039,3577,0.0389105058365758,0.0622767861932516,0.0,0.0,0.0076142131979695,-0.0139289249976476,0.0,0.0,0.0116311797586363,0.012086965298901,0001262039
2022,"Fortinet, Inc.",1262039,3577,0.0410447761194029,0.0273812162605198,0.0414364640883977,0.6920838738481204,0.0070588235294117,0.1941206182042757,0.0044576523031203,0.5642219831546148,0.0234994290100832,0.3694519228668827,0001262039
2023,"Fortinet, Inc.",1262039,3577,0.0636942675159235,0.0532287690788507,0.0518617021276595,0.7308135153009341,0.0079365079365079,0.1941206182042757,0.0043795620437956,0.5642219831546148,0.0319680099059716,0.3855962214346689,0001262039
2018,"CF Industries Holdings, Inc.",1324404,2873,0.6125,0.0254570504992592,0.3582089552238806,0.5362955750121424,0.3486176668914362,0.2654144000658329,0.1906729634002361,0.245980895109959,0.3774998963788882,0.2682869801717984,0001324404
2019,"CF Industries Holdings, Inc.",1324404,2873,0.615686274509804,0.0352691393701513,0.3785714285714285,0.4995181777239221,0.3670621074668527,0.2535740897456049,0.1866832607342874,0.2409790932759642,0.3870007678205932,0.2573351250289107,0001324404
2020,"CF Industries Holdings, Inc.",1324404,2873,0.5183823529411765,0.0186612742114151,0.3768844221105528,0.4156440468256672,0.3360234776228907,0.202424761839211,0.1721587088096839,0.2177167166519211,0.350862240371076,0.2136116998820536,0001324404
2021,"CF Industries Holdings, Inc.",1324404,2873,0.5178571428571429,-0.0076583990634515,0.4143920595533499,0.4324625905290871,0.3970380818053596,0.2287144455959487,0.2429967426710097,0.2806327200866736,0.3930710067217156,0.2335378392870644,0001324404
2022,"CF Industries Holdings, Inc.",1324404,2873,0.4941634241245136,-0.0461949622185211,0.4275,0.404891409099712,0.3370319001386962,0.2390311966523712,0.1242460796139927,0.394986616429484,0.3457353509693007,0.2481785649907615,0001324404
2023,"CF Industries Holdings, Inc.",1324404,2873,0.5520833333333334,-0.0624415594147248,0.4533333333333333,0.383118515680818,0.3545454545454545,0.0873042997131999,0.1361963190184049,0.3134532658769203,0.3740396100576315,0.1803586304640533,0001324404
2018,Philip Morris International Inc.,1413329,2111,0.1818181818181818,0.1538459378191166,0.0840336134453781,0.813219752907753,0.0832476875642343,0.3009713000537437,0.0520163646990064,0.296783721639534,0.1002789618817001,0.3912051781050368,0001413329
2019,Philip Morris International Inc.,1413329,2111,0.1588785046728972,0.1475809470695608,0.0846153846153846,0.8132344186306,0.1033402922755741,0.3009416869643962,0.0621403912543153,0.2925370408360053,0.1022436432045428,0.3885735233751405,0001413329
2020,Philip Morris International Inc.,1413329,2111,0.1313131313131313,0.1009082444585286,0.0559006211180124,0.9084364175796508,0.0728744939271255,0.317855129406477,0.0114358322744599,0.3694136101338598,0.0678810196581823,0.4241533503946291,0001413329
2021,Philip Morris International Inc.,1413329,2111,0.1203703703703703,0.2341534254642633,0.048780487804878,0.7355276703834533,0.0746666666666666,0.312815791417268,0.0127906976744186,0.2863575992259112,0.0641520556290834,0.392213621622724,0001413329
2022,Philip Morris International Inc.,1413329,2111,0.1772151898734177,0.3080805270666523,0.0735930735930736,0.7703931103734409,0.0679133858267716,0.2364721790603969,0.0108499095840868,0.2176855051269134,0.0823928897193374,0.3831578304068508,0001413329
2023,Philip Morris International Inc.,1413329,2111,0.1866666666666666,0.3078453388464238,0.0739299610894941,0.8902721373658431,0.0712423979148566,0.254968883742283,0.012636899747262,0.2610985984404881,0.0861189813545698,0.4285462395987595,0001413329
2018,General Motors Co,1467858,3711,0.0555555555555555,0.5913735717535019,0.2779661016949152,0.1949524588928353,0.1292517006802721,0.1100633405312372,0.0721258134490238,0.1655938617072831,0.1337247928449417,0.2654958082212144,0001467858
2019,General Motors Co,1467858,3711,0.053763440860215,0.7994849443435669,0.284313725490196,0.2190718706911322,0.0178117048346055,0.2049322937216077,0.076837416481069,0.1562890739490588,0.1081815719165214,0.3449445456763414,0001467858
2020,General Motors Co,1467858,3711,0.0526315789473684,0.8649353235960007,0.2643051771117166,0.1001984074174128,0.019753086419753,0.0246772714890539,0.0796213808463251,0.0346825096130996,0.1040778058312908,0.2561233780288918,0001467858
2021,General Motors Co,1467858,3711,0.0379746835443038,0.7436090807120005,0.2322456813819577,0.0733694015147764,0.1430119176598049,0.0901017181688186,0.0826681870011402,0.1181156350107028,0.1239751173968017,0.2562989588515746,0001467858
2022,General Motors Co,1467858,3711,0.2766666666666666,-0.1277107949851148,0.1386554621848739,0.6491349886989954,0.0281124497991967,0.0284816979297569,0.0187416331994645,0.3231103819395814,0.1155440529625504,0.2182540683958047,0001467858
2023,General Motors Co,1467858,3711,0.2482014388489208,-0.0174789525892423,0.1666666666666666,0.6126428617164492,0.0164271047227926,0.2062675768975168,0.0224867724867724,0.6240067486377323,0.1134454956812881,0.356359558665614,0001467858
2018,IQVIA HOLDINGS INC.,1478242,8731,0.0201005025125628,0.3997506909072399,0.0119521912350597,0.6952958057324091,0.0049382716049382,0.342266708612442,0.0010893246187363,0.2391039729118347,0.0095200724928243,0.4191042945409814,0001478242
2019,IQVIA HOLDINGS INC.,1478242,8731,0.0198019801980198,0.3997506909072399,0.0120967741935483,0.6419569378097852,0.0081632653061224,0.324522852897644,0.0038412291933418,0.3621704975763957,0.0109758122227581,0.4321002447977662,0001478242
2020,IQVIA HOLDINGS INC.,1478242,8731,0.0185873605947955,0.2056536167860031,0.0109890109890109,0.5792321026325226,0.0095693779904306,0.6388153433799744,0.0017452006980802,0.3580633401870727,0.0102227375680793,0.4454411007463932,0001478242
2021,IQVIA HOLDINGS INC.,1478242,8731,0.026865671641791,0.0789175468186537,0.0216919739696312,0.7617131784558296,0.0185185185185185,-0.0325575843453407,0.0035273368606701,0.3659809976816177,0.0176508752476527,0.2935135346526901,0001478242
2022,IQVIA HOLDINGS INC.,1478242,8731,0.0257879656160458,0.0841929825643698,0.0209125475285171,0.7081028778444637,0.0086206896551724,0.7506994307041168,0.0015337423312883,-0.1609760224819183,0.0142137362827559,0.345504817157758,0001478242
2023,IQVIA HOLDINGS INC.,1478242,8731,0.0273556231003039,0.0967334885564115,0.0317757009345794,0.6505567562930724,0.0036764705882352,0.5348237156867981,0.0015128593040847,-0.1093896478414535,0.0160801634818008,0.2931810781737071,0001478242
2018,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1981566820276497,0.2260281839516273,0.1712538226299694,0.7123507369043571,0.0,0.0,0.0408401400233372,0.3326119115310056,0.1025626611702391,0.3177477080967475,0001501585
2019,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.2083333333333333,0.2232780190805594,0.1635802469135802,0.7227266685299154,0.0,0.0,0.0,0.0,0.0929783950617283,0.2365011719026187,0001501585
2020,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1318681318681318,0.3129753102031019,0.1273885350318471,0.8022053867578507,0.0,0.0,0.0,0.0,0.0648141667249947,0.2787951742402381,0001501585
2021,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.0984848484848484,0.2828062355804902,0.1173184357541899,0.8020570425405389,0.0,0.0,0.0,0.0,0.0539508210597596,0.2712158195302572,0001501585
2022,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1187739463601532,0.2953241489106609,0.1126760563380281,0.7851270910352468,0.0352504638218923,0.3901930890585247,0.0247252747252747,0.4819315945108731,0.0728564353113371,0.4881439808788263,0001501585
2023,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1133603238866396,0.3216288890689611,0.1231671554252199,0.7892970609966488,0.021917808219178,0.440759165212512,0.0224550898203592,0.5155729090174039,0.0702250943378492,0.5168145060738815,0001501585
2018,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.1240506329113924,0.287583336766277,0.1226765799256505,0.6703851015278788,0.050179211469534,0.4042914531060627,0.1333333333333333,0.5601472467184067,0.1075599394099775,0.4806017845296563,0001513761
2019,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.0144578313253012,0.238948301722606,0.1369150779896014,0.6393146765288673,0.0138461538461538,-0.1425127035213841,0.0,0.0,0.0413047657902641,0.1839375686825223,0001513761
2020,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.0,0.0,0.0854126679462572,0.5909039845292487,0.0208768267223382,0.301984841004014,0.0,0.0,0.0265723736671488,0.2232222063833157,0001513761
2021,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.015527950310559,0.5529317252337933,0.1287128712871287,0.373781038560347,0.018664047151277,0.2284801051412758,0.0,0.0,0.0407262171872411,0.288798217233854,0001513761
2022,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.1593406593406593,0.1427517389429026,0.1591591591591591,0.5455377424170949,0.0240963855421686,0.5285915238782763,0.0,0.0,0.0856490510104967,0.3042202513095685,0001513761
2023,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.1636029411764706,0.149525821355454,0.1552238805970149,0.5389485328028408,0.0258899676375404,0.5469657832290977,0.0,0.0,0.0861791973527565,0.3088600343468481,0001513761
2018,Aptiv PLC,1521332,3714,0.2193877551020408,-0.1087954288651776,0.0890207715133531,0.69204054971536,0.0899280575539568,0.1901251998245716,0.0656446540880503,0.215999228377899,0.1159953095643502,0.2473423872631632,0001521332
2019,Aptiv PLC,1521332,3714,0.2094240837696335,-0.1117408035323023,0.0901162790697674,0.662195025913177,0.0520833333333333,0.4031161254271865,0.0540652084193149,0.2768534016404443,0.1014222261480122,0.3076059373621263,0001521332
2020,Aptiv PLC,1521332,3714,0.1548117154811715,-0.1371605053946778,0.0756302521008403,0.7233691372805171,0.0310880829015544,0.6779388127227625,1.0,-0.6974331140518188,0.3153825126208915,0.1416785826391957,0001521332
2021,Aptiv PLC,1521332,3714,0.1964285714285714,-0.1241622942076488,0.092391304347826,0.6484847354757435,0.0244565217391304,0.163751976357566,0.5,-0.8063957691192627,0.2033190993788819,-0.0295803378734005,0001521332
2022,Aptiv PLC,1521332,3714,0.1685823754789272,-0.2902139145880937,0.0974930362116991,0.6377877864454474,0.0469696969696969,0.001461615365359,0.0241206030150753,0.2438129343402882,0.0842914279188496,0.1482121053907502,0001521332
2023,Aptiv PLC,1521332,3714,0.176,-0.2712153523144396,0.0896358543417367,0.7171239289455116,0.0452173913043478,0.048666855177054,0.0248112189859762,0.220800858962795,0.0839161161580152,0.1788440726927302,0001521332
2018,Xylem Inc.,1524472,3561,0.1687388987566607,0.1370564053325276,0.2404092071611253,0.2081196894671054,0.0,0.0,0.0,0.0,0.1022870264794465,0.0862940236999082,0001524472
2019,Xylem Inc.,1524472,3561,0.1688453159041394,0.1593917765564495,0.2461139896373056,0.2462355568808944,0.1161825726141078,0.0102992713717477,0.0,0.0,0.1327854695388882,0.1039816512022729,0001524472
2020,Xylem Inc.,1524472,3561,0.2040816326530612,0.1516540555452758,0.2147651006711409,0.1860090875610088,0.0,0.0,0.0,0.0,0.1047116833310505,0.0844157857765711,0001524472
2021,Xylem Inc.,1524472,3561,0.229059829059829,0.2018508138552085,0.2339181286549707,0.2229559868263701,0.0,0.0,0.0,0.0,0.1157444894286999,0.1062017001703946,0001524472
2022,Xylem Inc.,1524472,3561,0.3559322033898305,-0.0092707224899814,0.1473684210526315,0.6821413579884739,0.1038374717832957,-0.0357417713688767,0.0651162790697674,0.3363994683272072,0.1680635938238813,0.2433820831142057,0001524472
2023,Xylem Inc.,1524472,3561,0.361344537815126,-0.022768682561988,0.2076124567474048,0.6562904028532406,0.0953545232273838,-0.0529790172019066,0.074424898511502,0.236865062740716,0.1846841040753542,0.2043519414575155,0001524472
2018,AbbVie Inc.,1551152,2834,0.0358565737051792,0.3197083481483989,0.0238095238095238,0.7144943952560425,0.017094017094017,0.2408555423219998,0.0042016806722689,0.4187517675260703,0.0202404488202472,0.4234525133131279,0001551152
2019,AbbVie Inc.,1551152,2834,0.0335820895522388,0.3197083481483989,0.0260869565217391,0.7443423171838125,0.0145772594752186,0.1179411739110946,0.0042918454935622,0.3564099830885728,0.0196345377606897,0.3846004555829697,0001551152
2020,AbbVie Inc.,1551152,2834,0.0260416666666666,0.484981320798397,0.0,0.0,0.0129032258064516,0.4774089977145195,0.001310615989515,0.1289079487323761,0.0100638771156583,0.2728245668113231,0001551152
2021,AbbVie Inc.,1551152,2834,0.0243243243243243,0.3184977008236779,0.0,0.0,0.0064102564102564,0.8237592875957489,0.0,0.0,0.0076836451836451,0.2855642471048567,0001551152
2022,AbbVie Inc.,1551152,2834,0.0257142857142857,0.3247887012031343,0.010752688172043,0.95725284020106,0.012539184952978,0.8284496068954468,0.0014164305949008,0.1517867147922516,0.0126056473585519,0.5655694657729732,0001551152
2023,AbbVie Inc.,1551152,2834,0.0254957507082152,0.3213847229878108,0.0074349442379182,0.9650561213493348,0.0152439024390243,0.6472899377346039,0.0031545741324921,0.2512488439679146,0.0128322928794125,0.546244906509916,0001551152
2018,Zoetis Inc.,1555280,2834,0.072463768115942,0.2122054979205131,0.1153846153846153,0.575371221195729,0.0826330532212885,0.5309569665183456,0.0,0.0,0.0676203591804614,0.3296334214086469,0001555280
2019,Zoetis Inc.,1555280,2834,0.0958904109589041,0.0952362109507833,0.1119402985074626,0.5539181268049611,0.0918653576437587,0.5043393104756606,0.0,0.0,0.0749240167775313,0.2883734120578513,0001555280
2020,Zoetis Inc.,1555280,2834,0.0253164556962025,0.2092473655939102,0.0905172413793103,0.6399025268010086,0.0732026143790849,0.6145792905174728,0.0,0.0,0.0472590778636494,0.3659322957280979,0001555280
2021,Zoetis Inc.,1555280,2834,0.034090909090909,0.4250296453634898,0.1012101210121012,0.6401693845451202,0.0785619174434087,0.616989417364663,0.0389507154213036,0.5503760574727642,0.0632034157419307,0.5581411261865094,0001555280
2022,Zoetis Inc.,1555280,2834,0.0138504155124653,0.534741397202015,0.2790697674418604,0.6548050555090109,0.054989816700611,0.5179533850815561,0.0358974358974358,0.5254891730312791,0.0959518588880931,0.5582472527059653,0001555280
2023,Zoetis Inc.,1555280,2834,0.0061538461538461,0.9265499711036682,0.1848739495798319,0.5428575758229602,0.0534521158129175,0.5748319420963526,0.0195530726256983,0.6331632658839226,0.0660082460430735,0.6693506887267259,0001555280
2018,Hilton Worldwide Holdings Inc.,1585689,7011,0.1101694915254237,0.0520319740932721,0.0,0.0,0.0,0.0,0.0,0.0,0.0275423728813559,0.013007993523318,0001585689
2019,Hilton Worldwide Holdings Inc.,1585689,7011,0.1897810218978102,-0.0347998277284204,0.0,0.0,0.0,0.0,0.0,0.0,0.0474452554744525,-0.0086999569321051,0001585689
2020,Hilton Worldwide Holdings Inc.,1585689,7011,0.1468144044321329,-0.0400652659459496,0.0,0.0,0.0,0.0,0.0,0.0,0.0367036011080332,-0.0100163164864874,0001585689
2021,Hilton Worldwide Holdings Inc.,1585689,7011,0.1413333333333333,-0.07315923899131,0.0,0.0,0.0,0.0,0.0,0.0,0.0353333333333333,-0.0182898097478275,0001585689
2022,Hilton Worldwide Holdings Inc.,1585689,7011,0.1689373297002724,-0.1024821662464209,0.0598958333333333,0.8111323246165462,0.0068965517241379,-0.068418700248003,0.0019047619047619,0.8835880160331726,0.0594086191656264,0.3809548685388237,0001585689
2023,Hilton Worldwide Holdings Inc.,1585689,7011,0.1721854304635761,-0.070315728823726,0.0589743589743589,0.7889836461323759,0.0067796610169491,-0.0873421765863895,0.0,0.0,0.059484862613721,0.157831435180565,0001585689
2018,"Arista Networks, Inc.",1596532,3576,0.0346020761245674,-0.1488598056137561,0.0303448275862068,0.6346972218968652,0.0256786500366837,0.3907881268433162,0.011049723756906,0.1817148799697558,0.025418819376091,0.2645851057740452,0001596532
2019,"Arista Networks, Inc.",1596532,3576,0.033210332103321,-0.0867567335565884,0.0292887029288702,0.64737240757261,0.0241621200311769,0.4150162757404388,0.0073170731707317,-0.0381568148732185,0.0234945570585249,0.2343687837208104,0001596532
2020,"Arista Networks, Inc.",1596532,3576,0.0037878787878787,-0.2185850888490677,0.0173775671406003,0.7226788211952556,0.0115416323165704,0.6240218840539455,0.0023148148148148,-0.0630036443471908,0.0087554732649661,0.2662779930132356,0001596532
2021,"Arista Networks, Inc.",1596532,3576,0.0037453183520599,-0.2185850888490677,0.0164179104477611,0.7224665202877738,0.0104754230459307,0.6678828986791464,0.0022075055187637,-0.0722201019525528,0.0082115393411289,0.2748860570413249,0001596532
2022,"Arista Networks, Inc.",1596532,3576,0.003584229390681,-0.2185850888490677,0.0172166427546628,0.6789130220810572,0.0,0.0,0.002061855670103,0.0397305861115455,0.0057156819538617,0.1250146298358837,0001596532
2023,"Arista Networks, Inc.",1596532,3576,0.0067567567567567,-0.2827317230403423,0.0235457063711911,0.5803279037422994,0.0106007067137809,0.0693543354670206,0.0066371681415929,0.1842084800203641,0.0118850844958304,0.1377897490473354,0001596532
2018,Fortive Corp,1659166,3823,0.1138211382113821,0.096121999834265,0.0,0.0,0.0,0.0,0.0,0.0,0.0284552845528455,0.0240304999585662,0001659166
2019,Fortive Corp,1659166,3823,0.1153846153846153,0.0713088532288869,0.0,0.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.0178272133072217,0001659166
2020,Fortive Corp,1659166,3823,0.0486486486486486,0.170959538883633,0.0,0.0,0.0,0.0,0.009090909090909,0.2347911894321441,0.0144348894348894,0.1014376820789443,0001659166
2021,Fortive Corp,1659166,3823,0.0409356725146198,0.3363016034875597,0.0,0.0,0.0,0.0,0.0128205128205128,0.2347911894321441,0.0134390463337831,0.1427731982299259,0001659166
2022,Fortive Corp,1659166,3823,0.0529411764705882,0.1183912712666723,0.0638297872340425,0.8394710620244344,0.0203045685279187,0.1791193013389905,0.025695931477516,0.5137579310685396,0.0406928659275164,0.4126848914246592,0001659166
2023,Fortive Corp,1659166,3823,0.0523255813953488,0.0792859929303328,0.0584192439862542,0.8496649721089531,0.0245901639344262,0.3172088546885384,0.0298329355608591,0.4054598087072372,0.0412919812192221,0.4129049071087654,0001659166
2018,"Lamb Weston Holdings, Inc.",1679273,3559,0.0309278350515463,0.4052037298679352,0.125,0.4805545130058338,0.0049504950495049,-0.2482152462005615,0.0340531561461794,0.4005159292884958,0.0487328715618076,0.2595147314904258,0001679273
2019,"Lamb Weston Holdings, Inc.",1679273,3559,0.0413533834586466,0.3409778760238127,0.1268722466960352,0.465999411419034,0.0688741721854304,0.4514505486601056,0.043288049735206,0.4444117359222567,0.0700969630188296,0.4257098930063022,0001679273
2020,"Lamb Weston Holdings, Inc.",1679273,3559,0.0159574468085106,0.7883620858192444,0.0785868781542898,0.5904471472315832,0.0537153088630259,0.5618364565074444,0.0313204710598847,0.580113735973835,0.0448950262214277,0.6301898563830267,0001679273
2021,"Lamb Weston Holdings, Inc.",1679273,3559,0.0169491525423728,0.7883620858192444,0.0805084745762711,0.617433157831169,0.0551257253384913,0.7341500771019542,0.0345271837155372,0.6719768043162663,0.0467776340431681,0.7029805312671585,0001679273
2022,"Lamb Weston Holdings, Inc.",1679273,3559,0.045,0.1185518635643853,0.109717868338558,0.7810229263135365,0.0314685314685314,0.5743904759486517,0.0074850299401197,0.6187960714101791,0.0484178574368023,0.5231903343091882,0001679273
2023,"Lamb Weston Holdings, Inc.",1679273,3559,0.0481283422459893,0.1062722239229414,0.1045751633986928,0.8149163041962311,0.0170648464163822,0.2488350465893745,0.0061162079510703,0.5428969971835613,0.0439711400030336,0.4282301429730271,0001679273
2018,DXC Technology Co,1688568,7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001688568
2019,DXC Technology Co,1688568,7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001688568
2020,DXC Technology Co,1688568,7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001688568
2021,DXC Technology Co,1688568,7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001688568
2022,DXC Technology Co,1688568,7374,0.0909090909090909,-0.0983854598150803,0.055662188099808,0.8491076729420958,0.0,0.0,0.0028248587570621,0.9411412179470062,0.0373490344414902,0.4229658577685054,0001688568
2023,DXC Technology Co,1688568,7374,0.096551724137931,-0.1136246704097305,0.0576208178438661,0.839577954623007,0.0111940298507462,0.4037562161684036,0.0031298904538341,0.9411412179470062,0.0421241155715943,0.5177126795821716,0001688568
2018,"Evergy, Inc.",1711269,4931,0.0,0.0,0.4090909090909091,0.5485562264551351,1.0,0.1560560911893844,0.0,0.0,0.3522727272727273,0.1761530794111299,0001711269
2019,"Evergy, Inc.",1711269,4931,0.0,0.0,0.3882978723404255,0.6058306012251605,0.5,-0.066984012722969,0.0,0.0,0.2220744680851064,0.1347116471255478,0001711269
2020,"Evergy, Inc.",1711269,4931,0.0,0.0,0.2633744855967078,0.5615095691173337,1.0,0.1560561507940292,0.0,0.0,0.315843621399177,0.1793914299778407,0001711269
2021,"Evergy, Inc.",1711269,4931,0.0,0.0,0.2637362637362637,0.5175029267556965,0.2307692307692307,0.1733366598685582,0.0,0.0,0.1236263736263736,0.1727098966560637,0001711269
2022,"Evergy, Inc.",1711269,4931,0.3814432989690721,-0.0513920120995592,0.2887323943661972,0.5364634465289916,0.1877133105802047,0.3046760949560187,0.1288056206088993,0.2781002525240182,0.2466736561310933,0.2669619454773673,0001711269
2023,"Evergy, Inc.",1711269,4931,0.3834196891191709,-0.0629573207902344,0.3032490974729241,0.5236651484765822,0.1445544554455445,0.231409607072399,0.1267102914931588,0.2442949657883722,0.2394833833826996,0.2341031001367798,0001711269
