Company;;ISIN;SIC Industry Name;SIC Industry Code;Update Date;ESG Score;;;;;;;;;;;;
Domino’s Pizza, Inc.;DPZ.O;US25754A2015;NULL;NULL;30/12/2018;28,51133236;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;Business Services, Not Elsewhere Classified;7389;31/12/2023;46,09246727;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;NULL;NULL;31/12/2022;49,13607657;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;NULL;NULL;31/12/2021;49,4824049;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;NULL;NULL;31/12/2020;31,22027849;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;NULL;NULL;31/12/2019;NULL;;;;;;;;;;;;
DoorDash, Inc.;DASH.O;US25809K1051;NULL;NULL;31/12/2018;NULL;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;3569;31/12/2023;63,16185771;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;NULL;31/12/2022;66,47944139;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;NULL;31/12/2021;65,89004246;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;NULL;31/12/2020;64,74427151;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;NULL;31/12/2019;60,69132602;;;;;;;;;;;;
Dover Corporation;DOV;US2600031080;NULL;NULL;31/12/2018;61,02524131;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;Plastics Materials, Synthetic Resins, and Nonvulcanizable Easton;2821;31/12/2023;86,65215922;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;NULL;NULL;31/12/2022;91,54620536;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;NULL;NULL;31/12/2021;90,04654859;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;NULL;NULL;31/12/2020;83,31459087;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;NULL;NULL;31/12/2019;80,36974207;;;;;;;;;;;;
Dow Inc.;DOW;US2605571031;NULL;NULL;31/12/2018;NULL;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;Electric Services;4911;31/12/2023;72,61071419;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;NULL;NULL;31/12/2022;71,27774702;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;NULL;NULL;31/12/2021;68,92618798;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;NULL;NULL;31/12/2020;81,25223546;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;NULL;NULL;31/12/2019;77,18706805;;;;;;;;;;;;
DTE Energy Company;DTE;US2333311072;NULL;NULL;31/12/2018;80,08167194;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;Electric and Other Services Combined;4931;31/12/2023;68,45015801;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;NULL;NULL;31/12/2022;71,37415098;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;NULL;NULL;31/12/2021;69,02650029;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;NULL;NULL;31/12/2020;68,40320704;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;NULL;NULL;31/12/2019;68,70289174;;;;;;;;;;;;
Duke Energy Corporation;DUK;US26441C2044;NULL;NULL;31/12/2018;65,71095644;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;Computer Processing and Data Preparation and Processing Services;7374;31/03/2024;61,08322539;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2023;66,76879986;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2022;76,95620943;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2021;76,592527;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2020;69,12549365;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2019;81,57201534;;;;;;;;;;;;
DXC Technology Company;DXC;US23355L1061;NULL;NULL;31/03/2018;70,88462792;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;Plastics Materials, Synthetic Resins, and Nonvulcanizable Easton;2821;31/12/2023;75,79255933;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;NULL;NULL;31/12/2022;81,04829548;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;NULL;NULL;31/12/2021;78,72954603;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;NULL;NULL;31/12/2020;82,52328636;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;NULL;NULL;31/12/2019;79,43477538;;;;;;;;;;;;
Eastman Chemical Company;EMN;US2774321002;NULL;NULL;31/12/2018;76,98348493;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;3621;31/12/2023;66,42504492;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;NULL;31/12/2022;69,00837597;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;NULL;31/12/2021;67,9562643;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;NULL;31/12/2020;67,50462444;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;NULL;31/12/2019;68,00679664;;;;;;;;;;;;
Eaton Corporation plc;ETN;IE00B8KQN827;NULL;NULL;31/12/2018;66,96003232;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;Business Services, Not Elsewhere Classified;7389;31/12/2023;70,49082699;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;NULL;NULL;31/12/2022;73,63736506;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;NULL;NULL;31/12/2021;68,1583529;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;NULL;NULL;31/12/2020;61,0289608;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;NULL;NULL;31/12/2019;59,29544052;;;;;;;;;;;;
eBay Inc.;EBAY.O;US2786421030;NULL;NULL;31/12/2018;57,10942845;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;7389;31/12/2023;76,83085637;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;NULL;31/12/2022;76,77593322;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;NULL;31/12/2021;76,33585123;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;NULL;31/12/2020;75,1533634;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;NULL;31/12/2019;70,56491638;;;;;;;;;;;;
Ecolab Inc.;ECL;US2788651006;NULL;NULL;31/12/2018;69,67799179;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;Orthopedic, Prosthetic, and Surgical Appliances and Supplies;3842;31/12/2023;61,30209663;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;NULL;NULL;31/12/2022;73,6991389;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;NULL;NULL;31/12/2021;67,40722084;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;NULL;NULL;31/12/2020;65,24518679;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;NULL;NULL;31/12/2019;63,69059581;;;;;;;;;;;;
Edwards Lifesciences Corporation;EW;US28176E1082;NULL;NULL;31/12/2018;64,97166955;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;Prepackaged Software;7372;31/03/2024;65,00663725;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2023;69,11325232;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2022;71,97871086;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2021;56,38095489;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2020;48,73423847;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2019;54,73021356;;;;;;;;;;;;
Electronic Arts Inc.;EA.O;US2855121099;NULL;NULL;31/03/2018;51,66711296;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;Hospital and Medical Service Plans;6324;31/12/2023;80,52615217;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;NULL;NULL;31/12/2022;84,9640498;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;NULL;NULL;31/12/2021;86,73811062;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;NULL;NULL;31/12/2020;89,90255642;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;NULL;NULL;31/12/2019;84,86501377;;;;;;;;;;;;
Elevance Health Inc. (formerly Anthem);ELV;US0367521038;NULL;NULL;31/12/2018;79,59700376;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;Pharmaceutical Preparations;2834;31/12/2023;64,24442116;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;NULL;NULL;31/12/2022;65,7924277;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;NULL;NULL;31/12/2021;64,99891224;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;NULL;NULL;31/12/2020;68,69357847;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;NULL;NULL;31/12/2019;69,59184013;;;;;;;;;;;;
Eli Lilly and Company;LLY;US5324571083;NULL;NULL;31/12/2018;73,55303507;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;3829;30/09/2023;75,13706168;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;NULL;30/09/2022;75,10454978;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;NULL;30/09/2021;67,29260528;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;NULL;30/09/2020;71,40222358;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;NULL;30/09/2019;73,29646399;;;;;;;;;;;;
Emerson Electric Co.;EMR;US2910111044;NULL;NULL;30/09/2018;68,7932825;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;Semiconductors and Related Devices;3674;31/12/2023;51,30608745;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;NULL;NULL;31/12/2022;49,49776824;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;NULL;NULL;31/12/2021;50,36186637;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;NULL;NULL;31/12/2020;45,69229563;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;NULL;NULL;31/12/2019;32,94673879;;;;;;;;;;;;
Enphase Energy, Inc.;ENPH.O;US29355A1079;NULL;NULL;31/12/2018;37,64966417;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;Electric Services;4911;31/12/2023;44,24781973;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;NULL;NULL;31/12/2022;51,45294744;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;NULL;NULL;31/12/2021;53,91921768;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;NULL;NULL;31/12/2020;56,91236783;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;NULL;NULL;31/12/2019;62,42634482;;;;;;;;;;;;
Entergy Corporation;ETR;US29364G1031;NULL;NULL;31/12/2018;63,3053254;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;Crude Petroleum and Natural Gas;1311;31/12/2023;56,43563445;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;NULL;NULL;31/12/2022;55,57445336;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;NULL;NULL;31/12/2021;52,63792026;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;NULL;NULL;31/12/2020;54,22684138;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;NULL;NULL;31/12/2019;50,72541231;;;;;;;;;;;;
EOG Resources, Inc.;EOG;US26875P1012;NULL;NULL;31/12/2018;44,32628388;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;Computer Programming Services;7371;31/12/2023;65,94076122;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;NULL;NULL;31/12/2022;58,47271713;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;NULL;NULL;31/12/2021;66,35067004;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;NULL;NULL;31/12/2020;66,54489227;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;NULL;NULL;31/12/2019;52,38233804;;;;;;;;;;;;
EPAM Systems, Inc.;EPAM.K;US29414B1044;NULL;NULL;31/12/2018;49,14583092;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;4911;31/12/2023;44,90467708;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;NULL;31/12/2022;45,37121604;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;NULL;31/12/2021;47,04455162;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;NULL;31/12/2020;45,76541579;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;NULL;31/12/2019;33,57515455;;;;;;;;;;;;
Equifax Inc.;EFX;US2944291051;NULL;NULL;31/12/2018;33,0377415;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;Real Estate Investment Trusts;6798;31/12/2023;59,66115399;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;NULL;NULL;31/12/2022;57,55256964;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;NULL;NULL;31/12/2021;58,59858755;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;NULL;NULL;31/12/2020;64,1557729;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;NULL;NULL;31/12/2019;67,63245309;;;;;;;;;;;;
Equinix, Inc.;EQIX.O;US29444U7000;NULL;NULL;31/12/2018;65,65930757;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;Real Estate Investment Trusts;6798;31/12/2023;64,48418771;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;NULL;NULL;31/12/2022;68,10322699;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;NULL;NULL;31/12/2021;61,50839512;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;NULL;NULL;31/12/2020;62,98026505;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;NULL;NULL;31/12/2019;67,08798553;;;;;;;;;;;;
Equity Residential;EQR;US29476L1070;NULL;NULL;31/12/2018;65,10683241;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;Real Estate Investment Trusts;6798;31/12/2023;69,62714601;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;NULL;NULL;31/12/2022;65,68137672;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;NULL;NULL;31/12/2021;66,86961278;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;NULL;NULL;31/12/2020;70,26063374;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;NULL;NULL;31/12/2019;64,90797909;;;;;;;;;;;;
Essex Property Trust, Inc.;ESS;US2971781057;NULL;NULL;31/12/2018;72,48248891;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;Perfumes, Cosmetics, and Other Toilet Preparations;2844;30/06/2023;69,54314425;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;NULL;NULL;30/06/2022;71,19156315;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;NULL;NULL;30/06/2021;69,39264955;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;NULL;NULL;30/06/2020;67,89392422;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;NULL;NULL;30/06/2019;62,08064832;;;;;;;;;;;;
The Estée Lauder Companies Inc.;EL;US5184391044;NULL;NULL;30/06/2018;61,31636473;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;Business Services, Not Elsewhere Classified;7389;31/12/2023;41,72065648;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;NULL;NULL;31/12/2022;41,84438935;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;NULL;NULL;31/12/2021;47,74449048;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;NULL;NULL;31/12/2020;51,72691275;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;NULL;NULL;31/12/2019;53,73525916;;;;;;;;;;;;
Etsy, Inc.;ETSY.O;US29786A1060;NULL;NULL;31/12/2018;57,98929057;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;Electric and Other Services Combined;4931;31/12/2023;65,36622569;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;NULL;NULL;31/12/2022;70,48484244;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;NULL;NULL;31/12/2021;67,05318804;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;NULL;NULL;31/12/2020;51,22938045;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;NULL;NULL;31/12/2019;45,8266311;;;;;;;;;;;;
Evergy, Inc.;EVRG.O;US30034W1062;NULL;NULL;31/12/2018;43,48992504;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;Electric Services;4911;31/12/2023;80,38652934;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;NULL;NULL;31/12/2022;72,19244369;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;NULL;NULL;31/12/2021;72,24315464;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;NULL;NULL;31/12/2020;74,29825931;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;NULL;NULL;31/12/2019;73,85421901;;;;;;;;;;;;
Eversource Energy;ES;US30040W1080;NULL;NULL;31/12/2018;70,38574181;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;Electric and Other Services Combined;4931;31/12/2023;57,69990015;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;NULL;NULL;31/12/2022;62,75927548;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;NULL;NULL;31/12/2021;54,22681718;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;NULL;NULL;31/12/2020;54,68656364;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;NULL;NULL;31/12/2019;63,49797162;;;;;;;;;;;;
Exelon Corporation;EXC.O;US30161N1019;NULL;NULL;31/12/2018;60,12693169;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;4724;31/12/2023;52,36998136;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;NULL;31/12/2022;51,05800347;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;NULL;31/12/2021;39,32699219;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;NULL;31/12/2020;40,96803314;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;NULL;31/12/2019;26,37928659;;;;;;;;;;;;
Expedia Group, Inc.;EXPE.O;US30212P3038;NULL;NULL;31/12/2018;29,41756531;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;Arrangement of Transportation of Freight and Cargo;4731;31/12/2023;58,39389207;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;NULL;NULL;31/12/2022;60,59918711;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;NULL;NULL;31/12/2021;58,58735355;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;NULL;NULL;31/12/2020;54,1243694;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;NULL;NULL;31/12/2019;54,24951807;;;;;;;;;;;;
Expeditors International of Washington, Inc.;EXPD.K;US3021301094;NULL;NULL;31/12/2018;55,95554907;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;Real Estate Investment Trusts;6798;31/12/2023;58,36398153;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;NULL;NULL;31/12/2022;63,65633633;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;NULL;NULL;31/12/2021;65,40320363;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;NULL;NULL;31/12/2020;34,3116472;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;NULL;NULL;31/12/2019;33,18386419;;;;;;;;;;;;
Extra Space Storage Inc.;EXR;US30225T1025;NULL;NULL;31/12/2018;38,18249842;;;;;;;;;;;;
Exxon Mobil Corporation;XOM;US30231G1022;Petroleum Refining;2911;31/12/2022;70,56130228;;;;;;;;;;;;
Exxon Mobil Corporation;XOM;US30231G1022;NULL;NULL;31/12/2021;72,61347814;;;;;;;;;;;;
Exxon Mobil Corporation;XOM;US30231G1022;NULL;NULL;31/12/2020;83,1824831;;;;;;;;;;;;
Exxon Mobil Corporation;XOM;US30231G1022;NULL;NULL;31/12/2019;82,20820313;;;;;;;;;;;;
Exxon Mobil Corporation;XOM;US30231G1022;NULL;NULL;31/12/2018;74,79720839;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;Computer Communications Equipment;3576;30/09/2023;67,51659624;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;NULL;NULL;30/09/2022;69,42067996;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;NULL;NULL;30/09/2021;75,69507767;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;NULL;NULL;30/09/2020;72,76765809;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;NULL;NULL;30/09/2019;65,92937123;;;;;;;;;;;;
F5, Inc.;FFIV.O;US3156161024;NULL;NULL;30/09/2018;60,87705256;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;Business Services, Not Elsewhere Classified;7389;30/09/2023;41,15151878;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;NULL;NULL;30/09/2022;44,0208429;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;NULL;NULL;30/09/2021;40,42908769;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;NULL;NULL;30/09/2020;35,47047952;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;NULL;NULL;30/09/2019;44,34528336;;;;;;;;;;;;
Fair Isaac Corporation;FICO.K;US3032501047;NULL;NULL;30/09/2018;40,29043154;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;5072;31/12/2023;46,54781579;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;NULL;31/12/2022;57,00396945;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;NULL;31/12/2021;46,17652265;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;NULL;31/12/2020;37,36250518;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;NULL;31/12/2019;40,45236281;;;;;;;;;;;;
Fastenal Company;FAST.O;US3119001044;NULL;NULL;31/12/2018;33,53081281;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;Real Estate Investment Trusts;6798;31/12/2023;81,18947846;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;NULL;NULL;31/12/2022;86,73094846;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;NULL;NULL;31/12/2021;83,57955007;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;NULL;NULL;31/12/2020;79,28318816;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;NULL;NULL;31/12/2019;67,23261598;;;;;;;;;;;;
Federal Realty Investment Trust;FRT;US3137451015;NULL;NULL;31/12/2018;58,90018345;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;Air Courier Services;4513;31/05/2023;70,93514269;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;NULL;NULL;31/05/2022;71,1679511;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;NULL;NULL;31/05/2021;74,00185661;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;NULL;NULL;31/05/2020;71,34990649;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;NULL;NULL;31/05/2019;77,36963911;;;;;;;;;;;;
FedEx Corporation;FDX;US31428X1063;NULL;NULL;31/05/2018;76,9220952;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;Semiconductors and Related Devices;3674;31/12/2023;68,28437693;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;NULL;NULL;31/12/2022;70,4965025;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;NULL;NULL;31/12/2021;69,42153248;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;NULL;NULL;31/12/2020;74,34276606;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;NULL;NULL;31/12/2019;75,7227534;;;;;;;;;;;;
First Solar, Inc.;FSLR.O;US3364331070;NULL;NULL;31/12/2018;71,20671057;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;Electric Services;4911;31/12/2023;61,63936579;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;NULL;NULL;31/12/2022;62,08211461;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;NULL;NULL;31/12/2021;62,61983978;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;NULL;NULL;31/12/2020;72,18546642;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;NULL;NULL;31/12/2019;68,92661282;;;;;;;;;;;;
FirstEnergy Corp.;FE;US3379321074;NULL;NULL;31/12/2018;58,77225109;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;Business Services, Not Elsewhere Classified;7389;31/12/2023;41,24113613;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;NULL;NULL;31/12/2022;41,06455838;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;NULL;NULL;31/12/2021;42,81457758;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;NULL;NULL;31/12/2020;46,72255131;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;NULL;NULL;31/12/2019;41,997657;;;;;;;;;;;;
[Not found / possible placeholder];CPAY.K;US2199481068;NULL;NULL;31/12/2018;22,05640569;;;;;;;;;;;;
Ford Motor Company;F;US3453708600;Motor Vehicles and Passenger Car Bodies;3711;31/12/2022;74,37277617;;;;;;;;;;;;
Ford Motor Company;F;US3453708600;NULL;NULL;31/12/2021;76,33125289;;;;;;;;;;;;
Ford Motor Company;F;US3453708600;NULL;NULL;31/12/2020;76,38495479;;;;;;;;;;;;
